,,201435,201436,201437,201438,201439,201440,201441,201442,201443,201444,201445,201446,201447,201448,201449,201450,201451,201452,201453,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201513,201514,201515,201516,201517,201518,201519,201520,201521,201522,201523,201524,201525,201526,201527,201528,201529,201530,201531,201532,201533,201534,201535,201536,201537,201538,201539,201540,201541,201542,201543,201544,201545,201546,201547,201548,201549,201550,201551,201552,201553,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201613
2014,26,0,1,0,0,2,4,0,0,1,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,202,0,0,0,0,1,1,1,0,0,1,0,3,4,1,1,1,1,1,0,1,2,1,3,5,4,3,1,3,0,3,1,2,3,0,0,3,0,3,2,3,4,2,3,2,5,4,5,3,3,4,5,2,5,5,3,2,2,3,4,9,5,2,7,1,0,1,2,5,2,3,3,2,0,5,2,2,2,6,4,6,4,2,0,1,1
2016,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,3,5,1,7,2,3,3,3,2,6,9,4,4,0,6,6,17,7,5,4,8,9,5,3,5,5
